Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3179805,-,-,-,30.69,76.7,5,309,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Pressure,Precipitable Water,Wind Speed,Wind Direction
2018,9,5,4,30,24.900000000000002,0,0,0,6,22.700000000000003,0,0,0,87.78,963,5.7,0.4,63
2018,9,5,5,0,24.700000000000003,0,0,0,6,22.700000000000003,0,0,0,88.54,964,5.6000000000000005,0.4,75
2018,9,5,5,30,25.200000000000003,0,0,0,6,22.700000000000003,0,0,0,85.95,964,5.6000000000000005,0.4,83
2018,9,5,6,0,25.6,25,11,26,6,23.6,5,0,5,88.55,964,5.6000000000000005,0.4,91
2018,9,5,6,30,26.5,87,84,104,6,23.6,8,0,8,83.98,964,5.6000000000000005,0.4,176
2018,9,5,7,0,27.400000000000002,142,186,200,6,23.3,12,0,12,78.35000000000001,964,5.6000000000000005,0.4,261
2018,9,5,7,30,28.400000000000002,185,276,299,7,23.3,107,0,107,74.01,965,5.6000000000000005,0.7000000000000001,271
2018,9,5,8,0,29.400000000000002,217,354,399,6,23.200000000000003,50,0,50,69.18,965,5.6000000000000005,1,281
2018,9,5,8,30,30,247,414,497,8,23.200000000000003,113,0,113,66.84,965,5.7,1.2000000000000002,284
2018,9,5,9,0,30.5,267,464,585,8,23.1,322,158,430,64.7,965,5.7,1.5,287
2018,9,5,9,30,30.8,283,502,662,7,23.1,362,124,456,63.6,965,5.7,1.8,289
2018,9,5,10,0,31.1,292,536,729,7,23.5,402,172,542,64.03,965,5.7,2.1,290
2018,9,5,10,30,31.1,301,557,780,6,23.5,320,24,340,63.96,964,5.7,2.2,292
2018,9,5,11,0,31.200000000000003,303,576,817,6,23.8,307,19,324,65.01,964,5.800000000000001,2.4000000000000004,294
2018,9,5,11,30,31.3,307,583,837,6,23.8,201,10,211,64.64,964,5.800000000000001,2.5,296
2018,9,5,12,0,31.3,309,581,840,6,24.200000000000003,370,31,399,65.92,964,5.800000000000001,2.5,297
2018,9,5,12,30,31.400000000000002,307,577,828,8,24.200000000000003,423,65,482,65.48,963,5.800000000000001,2.6,298
2018,9,5,13,0,31.400000000000002,303,565,799,8,24.3,442,167,588,66.26,963,5.800000000000001,2.6,300
2018,9,5,13,30,31.400000000000002,296,547,754,8,24.3,416,153,544,66.26,963,5.800000000000001,2.5,302
2018,9,5,14,0,31.400000000000002,324,457,682,4,24.3,358,69,412,66.19,962,5.800000000000001,2.4000000000000004,304
2018,9,5,14,30,31.3,306,424,611,4,24.3,229,13,238,66.57000000000001,962,5.7,2.2,308
2018,9,5,15,0,31.3,282,385,530,3,24.5,296,185,415,67.08,962,5.7,2,311
2018,9,5,15,30,31.1,254,331,438,3,24.5,241,235,372,67.84,962,5.7,1.9000000000000001,314
2018,9,5,16,0,30.900000000000002,218,270,342,3,24.200000000000003,193,204,287,67.64,962,5.6000000000000005,1.7000000000000002,318
2018,9,5,16,30,30.1,174,191,242,3,24.200000000000003,143,175,206,70.79,962,5.6000000000000005,1.5,321
2018,9,5,17,0,29.400000000000002,118,107,145,0,24.900000000000002,118,107,145,76.95,962,5.6000000000000005,1.2000000000000002,325
2018,9,5,17,30,28.6,52,29,56,1,24.900000000000002,52,29,56,80.58,962,5.5,0.9,333
2018,9,5,18,0,27.8,3,0,3,1,25.1,3,0,3,85.29,962,5.5,0.7000000000000001,340
2018,9,5,18,30,27.5,0,0,0,1,25.1,0,0,0,86.8,962,5.5,0.7000000000000001,170
2018,9,5,19,0,27.3,0,0,0,3,24.6,0,0,0,85.37,963,5.5,0.7000000000000001,0
2018,9,5,19,30,27.1,0,0,0,1,24.6,0,0,0,86.38,963,5.4,0.7000000000000001,7
2018,9,5,20,0,27,0,0,0,1,24.3,0,0,0,85.2,963,5.4,0.7000000000000001,15
2018,9,5,20,30,26.900000000000002,0,0,0,1,24.3,0,0,0,85.7,963,5.5,0.7000000000000001,19
2018,9,5,21,0,26.900000000000002,0,0,0,3,24,0,0,0,83.96000000000001,963,5.5,0.7000000000000001,23
2018,9,5,21,30,26.8,0,0,0,4,24,0,0,0,84.45,963,5.5,0.7000000000000001,24
2018,9,5,22,0,26.8,0,0,0,4,23.700000000000003,0,0,0,83.06,963,5.5,0.6000000000000001,25
2018,9,5,22,30,26.8,0,0,0,4,23.700000000000003,0,0,0,83.06,963,5.5,0.5,191
2018,9,5,23,0,26.700000000000003,0,0,0,4,23.5,0,0,0,82.61,963,5.6000000000000005,0.5,357
2018,9,5,23,30,26.6,0,0,0,4,23.5,0,0,0,83.10000000000001,963,5.6000000000000005,0.5,333
2018,9,6,0,0,26.5,0,0,0,4,23.400000000000002,0,0,0,83.26,963,5.6000000000000005,0.5,309
2018,9,6,0,30,26.400000000000002,0,0,0,4,23.400000000000002,0,0,0,83.75,963,5.6000000000000005,0.5,305
2018,9,6,1,0,26.200000000000003,0,0,0,7,23.400000000000002,0,0,0,84.4,962,5.7,0.5,301
2018,9,6,1,30,26.1,0,0,0,9,23.400000000000002,0,0,0,84.9,962,5.7,0.5,306
2018,9,6,2,0,25.900000000000002,0,0,0,9,23.200000000000003,0,0,0,85.22,962,5.7,0.4,311
2018,9,6,2,30,25.8,0,0,0,9,23.200000000000003,0,0,0,85.73,962,5.7,0.4,326
2018,9,6,3,0,25.6,0,0,0,9,23,0,0,0,85.56,962,5.7,0.4,342
2018,9,6,3,30,25.5,0,0,0,9,23,0,0,0,86.07000000000001,962,5.7,0.5,176
2018,9,6,4,0,25.5,0,0,0,9,22.8,0,0,0,84.86,963,5.7,0.5,11
2018,9,6,4,30,25.5,0,0,0,6,22.8,0,0,0,84.86,963,5.7,0.5,11
2018,9,6,5,0,25.400000000000002,0,0,0,6,22.5,0,0,0,84.21000000000001,963,5.7,0.6000000000000001,25
2018,9,6,5,30,25.900000000000002,0,0,0,6,22.5,0,0,0,81.76,963,5.7,0.6000000000000001,31
2018,9,6,6,0,26.3,20,5,20,6,23.700000000000003,20,5,20,85.72,963,5.7,0.5,37
2018,9,6,6,30,27.3,85,52,96,7,23.700000000000003,85,52,96,80.85000000000001,963,5.7,0.5,22
2018,9,6,7,0,28.3,150,141,193,7,22.900000000000002,150,141,193,72.73,964,5.7,0.6000000000000001,7
2018,9,6,7,30,29.5,201,220,293,0,22.900000000000002,201,220,293,67.87,964,5.7,0.5,181
2018,9,6,8,0,30.700000000000003,236,310,394,0,22.1,236,310,394,60.160000000000004,964,5.800000000000001,0.5,356
2018,9,6,8,30,31.3,266,369,488,3,22.1,257,295,435,58.15,964,5.800000000000001,0.4,333
2018,9,6,9,0,31.900000000000002,278,442,580,3,22.3,321,138,415,56.75,964,5.800000000000001,0.4,311
2018,9,6,9,30,32.300000000000004,295,479,656,4,22.3,355,96,427,55.49,964,5.800000000000001,0.5,271
2018,9,6,10,0,32.7,293,534,726,4,22.700000000000003,369,63,420,55.730000000000004,964,5.9,0.6000000000000001,232
2018,9,6,10,30,32.800000000000004,302,554,777,8,22.700000000000003,352,34,381,55.36,963,5.9,0.8,229
2018,9,6,11,0,33,231,683,840,8,23.200000000000003,432,87,509,56.42,963,5.9,1,226
2018,9,6,11,30,33,234,690,860,4,23.200000000000003,306,18,323,56.42,963,5.9,1.1,226
2018,9,6,12,0,33,227,702,866,2,23.8,448,277,701,58.620000000000005,963,6,1.3,225
2018,9,6,12,30,32.9,225,698,853,0,23.8,225,698,853,58.95,963,6,1.3,224
2018,9,6,13,0,32.9,217,696,825,2,24.1,413,332,704,59.870000000000005,962,6,1.3,222
2018,9,6,13,30,32.800000000000004,212,680,780,0,24.1,212,680,780,60.2,962,6,1.2000000000000002,222
2018,9,6,14,0,32.6,178,706,730,1,24.400000000000002,178,706,730,62.21,962,6.1000000000000005,1.2000000000000002,222
2018,9,6,14,30,32.6,171,678,656,7,24.400000000000002,341,170,462,62.21,962,6.1000000000000005,1,224
2018,9,6,15,0,32.6,159,647,572,3,24.8,283,77,332,63.45,962,6.1000000000000005,0.9,225
2018,9,6,15,30,32.6,147,598,477,8,24.8,24,0,24,63.45,962,6.1000000000000005,0.8,218
2018,9,6,16,0,32.5,130,539,376,7,24.400000000000002,17,0,17,62.57,962,6.1000000000000005,0.6000000000000001,211
2018,9,6,16,30,31.900000000000002,111,454,272,9,24.400000000000002,67,0,67,64.71000000000001,962,6.1000000000000005,0.6000000000000001,197
2018,9,6,17,0,31.3,85,340,169,9,24.400000000000002,9,0,9,66.99,962,6.1000000000000005,0.6000000000000001,183
2018,9,6,17,30,30.6,50,183,75,9,24.400000000000002,6,0,6,69.7,962,6.1000000000000005,0.5,171
2018,9,6,18,0,29.900000000000002,10,21,10,9,25.3,2,0,2,76.33,962,6.1000000000000005,0.5,160
2018,9,6,18,30,29.400000000000002,0,0,0,6,25.3,0,0,0,78.63,963,6.1000000000000005,0.6000000000000001,149
2018,9,6,19,0,28.900000000000002,0,0,0,6,25.3,0,0,0,80.77,963,6.1000000000000005,0.6000000000000001,138
2018,9,6,19,30,28.400000000000002,0,0,0,6,25.3,0,0,0,83.14,963,6.1000000000000005,0.7000000000000001,128
2018,9,6,20,0,28,0,0,0,6,25.3,0,0,0,85.44,964,6.1000000000000005,0.7000000000000001,119
2018,9,6,20,30,27.6,0,0,0,6,25.3,0,0,0,87.45,964,6,0.8,111
2018,9,6,21,0,27.200000000000003,0,0,0,6,25.200000000000003,0,0,0,88.65,964,6,0.8,103
2018,9,6,21,30,26.900000000000002,0,0,0,6,25.200000000000003,0,0,0,90.22,964,6,0.8,98
2018,9,6,22,0,26.700000000000003,0,0,0,6,24.900000000000002,0,0,0,90.05,964,6,0.8,92
2018,9,6,22,30,26.5,0,0,0,6,24.900000000000002,0,0,0,91.12,964,6,0.8,88
2018,9,6,23,0,26.400000000000002,0,0,0,6,24.8,0,0,0,90.7,964,6,0.8,84
2018,9,6,23,30,26.3,0,0,0,6,24.8,0,0,0,91.24,964,6,0.8,79
2018,9,7,0,0,26.3,0,0,0,6,24.6,0,0,0,90.2,964,6,0.7000000000000001,74
2018,9,7,0,30,26.3,0,0,0,6,24.5,0,0,0,90.10000000000001,963,5.9,0.7000000000000001,68
2018,9,7,1,0,26.3,0,0,0,6,24.200000000000003,0,0,0,88.2,963,5.9,0.6000000000000001,61
2018,9,7,1,30,26.3,0,0,0,7,24.200000000000003,0,0,0,88.2,963,5.9,0.6000000000000001,63
2018,9,7,2,0,26.400000000000002,0,0,0,7,23.8,0,0,0,85.88,963,5.9,0.6000000000000001,64
2018,9,7,2,30,26.400000000000002,0,0,0,7,23.8,0,0,0,85.88,963,5.800000000000001,0.6000000000000001,78
2018,9,7,3,0,26.3,0,0,0,7,23.6,0,0,0,85.18,963,5.800000000000001,0.5,92
2018,9,7,3,30,26.200000000000003,0,0,0,7,23.6,0,0,0,85.69,963,5.800000000000001,0.6000000000000001,105
2018,9,7,4,0,26.1,0,0,0,7,23.5,0,0,0,85.8,964,5.800000000000001,0.6000000000000001,119
2018,9,7,4,30,26.1,0,0,0,7,23.5,0,0,0,85.8,964,5.800000000000001,0.6000000000000001,119
2018,9,7,5,0,25.700000000000003,0,0,0,3,23.6,0,0,0,88.3,964,5.9,0.7000000000000001,127
2018,9,7,5,30,26.1,0,0,0,3,23.6,0,0,0,86.34,965,5.9,0.9,128
2018,9,7,6,0,26.6,31,113,41,3,24.900000000000002,26,0,26,90.31,965,5.9,1.2000000000000002,129
2018,9,7,6,30,27.400000000000002,68,289,126,0,24.900000000000002,68,289,126,86.19,965,6,1.4000000000000001,130
2018,9,7,7,0,28.200000000000003,97,416,225,0,25.1,97,416,225,83.51,966,6,1.5,130
2018,9,7,7,30,29.1,118,513,329,0,25.1,118,513,329,79.28,966,6,1.6,133
2018,9,7,8,0,30,138,572,430,0,25.1,138,572,430,75.26,966,6.1000000000000005,1.6,137
2018,9,7,8,30,30.3,152,626,528,0,25.200000000000003,152,626,528,74.06,967,6.1000000000000005,1.8,139
2018,9,7,9,0,30.5,171,652,616,7,25.200000000000003,283,373,537,73.49,967,6.2,1.9000000000000001,142
2018,9,7,9,30,30.5,180,684,694,0,25.200000000000003,180,684,694,73.49,967,6.2,2,144
2018,9,7,10,0,30.5,194,696,758,7,25.400000000000002,370,330,638,74.3,967,6.2,2.1,147
2018,9,7,10,30,30.400000000000002,199,714,810,0,25.400000000000002,199,714,810,74.73,967,6.2,2.1,151
2018,9,7,11,0,30.3,198,732,848,0,25.6,198,732,848,76.21000000000001,967,6.2,2.1,155
2018,9,7,11,30,30.200000000000003,200,738,868,0,25.6,200,738,868,76.56,966,6.2,2,161
2018,9,7,12,0,30.1,216,718,869,3,25.8,462,165,612,77.67,966,6.2,1.9000000000000001,168
2018,9,7,12,30,29.900000000000002,215,714,855,3,25.8,454,196,630,78.56,966,6.2,1.7000000000000002,176
2018,9,7,13,0,29.8,222,689,822,7,25.900000000000002,413,312,685,79.86,966,6.2,1.6,184
2018,9,7,13,30,29.700000000000003,217,675,777,3,25.900000000000002,412,169,553,80.24,965,6.1000000000000005,1.4000000000000001,189
2018,9,7,14,0,29.6,245,591,705,3,26,374,224,549,81.15,965,6.1000000000000005,1.2000000000000002,195
2018,9,7,14,30,29.5,233,560,632,0,26,233,560,632,81.62,965,6,1,193
2018,9,7,15,0,29.5,217,523,549,1,25.700000000000003,217,523,549,80.11,965,6,0.9,191
2018,9,7,15,30,29.3,198,470,456,2,25.700000000000003,243,168,335,81.03,965,5.9,0.9,187
2018,9,7,16,0,29.200000000000003,172,411,358,7,25.400000000000002,174,313,316,79.81,965,5.9,0.8,183
2018,9,7,16,30,28.8,142,325,256,6,25.400000000000002,14,0,14,81.67,965,5.9,0.7000000000000001,184
2018,9,7,17,0,28.5,104,213,156,9,25.700000000000003,9,0,9,85.08,965,5.800000000000001,0.5,184
2018,9,7,17,30,28.200000000000003,54,90,66,9,25.700000000000003,6,0,6,86.57000000000001,965,5.800000000000001,0.5,180
2018,9,7,18,0,27.8,6,4,6,9,25.400000000000002,2,0,2,86.58,965,5.800000000000001,0.4,177
2018,9,7,18,30,27.700000000000003,0,0,0,9,25.400000000000002,0,0,0,87.08,965,5.800000000000001,0.4,168
2018,9,7,19,0,27.6,0,0,0,9,25,0,0,0,85.76,965,5.800000000000001,0.4,159
2018,9,7,19,30,27.400000000000002,0,0,0,9,25,0,0,0,86.85000000000001,966,5.800000000000001,0.4,146
2018,9,7,20,0,27.3,0,0,0,9,25,0,0,0,87.08,966,5.9,0.4,132
2018,9,7,20,30,27,0,0,0,6,25,0,0,0,88.62,966,5.9,0.4,116
2018,9,7,21,0,26.700000000000003,0,0,0,6,24.900000000000002,0,0,0,90.09,966,5.9,0.4,100
2018,9,7,21,30,26.5,0,0,0,6,24.900000000000002,0,0,0,91.15,966,6,0.5,90
2018,9,7,22,0,26.200000000000003,0,0,0,6,24.900000000000002,0,0,0,92.58,966,6,0.5,79
2018,9,7,22,30,26,0,0,0,6,24.900000000000002,0,0,0,93.68,966,6,0.5,75
2018,9,7,23,0,25.8,0,0,0,8,24.700000000000003,0,0,0,93.94,966,6.1000000000000005,0.6000000000000001,70
2018,9,7,23,30,25.6,0,0,0,8,24.700000000000003,0,0,0,95.06,966,6.1000000000000005,0.6000000000000001,70
2018,9,8,0,0,25.5,0,0,0,8,24.6,0,0,0,94.76,966,6.1000000000000005,0.6000000000000001,70
2018,9,8,0,30,25.400000000000002,0,0,0,7,24.6,0,0,0,95.32000000000001,966,6.1000000000000005,0.6000000000000001,75
2018,9,8,1,0,25.400000000000002,0,0,0,7,24.5,0,0,0,94.56,966,6.1000000000000005,0.5,81
2018,9,8,1,30,25.3,0,0,0,4,24.5,0,0,0,95.13,966,6.1000000000000005,0.5,89
2018,9,8,2,0,25.3,0,0,0,4,24.400000000000002,0,0,0,94.49,966,6,0.5,97
2018,9,8,2,30,25.200000000000003,0,0,0,4,24.400000000000002,0,0,0,95.06,966,6,0.6000000000000001,105
2018,9,8,3,0,25.200000000000003,0,0,0,4,24.200000000000003,0,0,0,94.4,965,6,0.6000000000000001,113
2018,9,8,3,30,25.1,0,0,0,4,24.3,0,0,0,95.06,966,5.9,0.6000000000000001,119
2018,9,8,4,0,25.1,0,0,0,4,24.1,0,0,0,94.37,966,5.9,0.6000000000000001,125
2018,9,8,4,30,25.1,0,0,0,4,24.1,0,0,0,94.37,966,5.9,0.6000000000000001,125
2018,9,8,5,0,24.900000000000002,0,0,0,4,24,0,0,0,94.94,966,5.9,0.6000000000000001,129
2018,9,8,5,30,25.200000000000003,0,0,0,7,24,0,0,0,93.26,966,5.9,0.8,129
2018,9,8,6,0,25.6,32,62,37,3,24.8,29,35,32,95.10000000000001,966,5.9,0.9,129
2018,9,8,6,30,26.1,79,206,120,0,24.8,79,206,120,92.43,967,5.9,1,131
2018,9,8,7,0,26.700000000000003,115,339,219,0,25.1,115,339,219,91.03,967,5.9,1.1,132
2018,9,8,7,30,27.3,142,437,321,3,25.1,167,203,250,87.89,967,5.9,1,146
2018,9,8,8,0,27.900000000000002,160,522,425,4,25.200000000000003,151,1,151,85.39,968,5.9,0.9,160
2018,9,8,8,30,28.3,176,579,522,3,25.200000000000003,267,101,328,83.43,968,5.9,1,178
2018,9,8,9,0,28.6,181,634,612,7,25,233,504,575,80.73,968,5.9,1.1,196
2018,9,8,9,30,28.900000000000002,191,667,691,0,25,191,667,691,79.34,968,5.9,1.3,204
2018,9,8,10,0,29.200000000000003,192,701,759,1,24.6,192,701,759,76.32000000000001,968,5.9,1.5,212
2018,9,8,10,30,29.5,198,718,811,0,24.6,198,718,811,75.02,968,5.9,1.5,217
2018,9,8,11,0,29.8,194,741,850,8,24.400000000000002,436,260,666,72.68,967,5.9,1.6,222
2018,9,8,11,30,30,194,747,868,4,24.400000000000002,458,195,634,71.86,967,5.9,1.5,229
2018,9,8,12,0,30.3,198,743,870,8,24.200000000000003,460,155,601,69.85000000000001,967,5.9,1.4000000000000001,235
2018,9,8,12,30,30.400000000000002,196,739,857,7,24.200000000000003,435,286,691,69.38,966,5.9,1.3,244
2018,9,8,13,0,30.5,195,727,826,8,24.1,390,53,436,68.60000000000001,966,5.9,1.3,253
2018,9,8,13,30,30.400000000000002,190,713,780,8,24.1,199,9,207,68.92,965,5.9,1.3,262
2018,9,8,14,0,30.400000000000002,171,715,725,8,24.1,58,0,58,69.06,965,5.9,1.4000000000000001,270
2018,9,8,14,30,30.200000000000003,164,688,651,7,24.1,39,0,39,69.86,965,5.9,1.4000000000000001,275
2018,9,8,15,0,30,156,645,564,3,24.3,285,98,347,71.58,965,5.9,1.5,279
2018,9,8,15,30,29.900000000000002,144,597,469,3,24.3,234,81,278,71.91,964,5.9,1.4000000000000001,282
2018,9,8,16,0,29.700000000000003,129,531,367,3,24.6,181,58,207,74.36,964,6,1.4000000000000001,284
2018,9,8,16,30,29.200000000000003,109,443,262,3,24.700000000000003,132,42,146,76.60000000000001,965,6,1.3,285
2018,9,8,17,0,28.700000000000003,84,323,161,3,24.5,82,9,84,78.28,965,6,1.1,287
2018,9,8,17,30,28.200000000000003,48,166,70,0,24.5,48,166,70,80.57000000000001,965,6,0.9,288
2018,9,8,18,0,27.6,7,14,7,3,25.1,7,14,7,86.15,965,6,0.6000000000000001,289
2018,9,8,18,30,27.5,0,0,0,3,25.1,0,0,0,86.65,965,6,0.6000000000000001,293
2018,9,8,19,0,27.400000000000002,0,0,0,1,24.6,0,0,0,84.69,966,6,0.5,297
2018,9,8,19,30,27.400000000000002,0,0,0,0,24.6,0,0,0,84.69,966,6,0.5,309
2018,9,8,20,0,27.400000000000002,0,0,0,1,24.200000000000003,0,0,0,82.60000000000001,966,6,0.4,320
2018,9,8,20,30,27.200000000000003,0,0,0,3,24.200000000000003,0,0,0,83.57000000000001,966,6,0.4,173
2018,9,8,21,0,27,0,0,0,3,24,0,0,0,83.78,966,6,0.4,25
2018,9,8,21,30,26.6,0,0,0,3,24,0,0,0,85.76,966,6,0.5,47
2018,9,8,22,0,26.3,0,0,0,3,24.200000000000003,0,0,0,88.48,966,6,0.6000000000000001,69
2018,9,8,22,30,26,0,0,0,3,24.200000000000003,0,0,0,90.06,966,6,0.6000000000000001,79
2018,9,8,23,0,25.700000000000003,0,0,0,1,24.1,0,0,0,90.71000000000001,966,5.9,0.7000000000000001,89
2018,9,8,23,30,25.5,0,0,0,7,24.1,0,0,0,91.79,966,5.9,0.8,95
2018,9,9,0,0,25.3,0,0,0,7,23.8,0,0,0,91.45,966,5.9,0.8,101
2018,9,9,0,30,25.1,0,0,0,7,23.8,0,0,0,92.54,966,5.9,0.9,104
2018,9,9,1,0,25,0,0,0,8,23.6,0,0,0,91.89,966,5.9,0.9,108
2018,9,9,1,30,24.8,0,0,0,7,23.6,0,0,0,92.98,966,5.9,1,110
2018,9,9,2,0,24.700000000000003,0,0,0,7,23.400000000000002,0,0,0,92.57000000000001,966,5.9,1,113
2018,9,9,2,30,24.6,0,0,0,7,23.400000000000002,0,0,0,93.12,966,5.9,1.1,116
2018,9,9,3,0,24.400000000000002,0,0,0,4,23.3,0,0,0,93.48,966,5.9,1.2000000000000002,118
2018,9,9,3,30,24.3,0,0,0,4,23.3,0,0,0,94.04,966,5.9,1.2000000000000002,120
2018,9,9,4,0,24.200000000000003,0,0,0,4,23.200000000000003,0,0,0,94.05,966,5.9,1.3,121
2018,9,9,4,30,24.200000000000003,0,0,0,4,23.200000000000003,0,0,0,94.05,966,5.9,1.3,121
2018,9,9,5,0,24,0,0,0,4,23.200000000000003,0,0,0,95.17,966,5.9,1.3,124
2018,9,9,5,30,24.5,0,0,0,3,23.200000000000003,0,0,0,92.47,967,5.9,1.6,124
2018,9,9,6,0,25,30,90,38,0,24,30,90,38,94.22,967,5.9,1.9000000000000001,124
2018,9,9,6,30,25.6,71,256,121,1,24,71,256,121,90.93,967,5.9,2.2,126
2018,9,9,7,0,26.3,99,398,220,3,24.6,28,0,28,90.52,967,5.9,2.4000000000000004,128
2018,9,9,7,30,27,120,497,323,3,24.6,135,4,137,86.97,968,5.9,2.5,130
2018,9,9,8,0,27.700000000000003,134,581,428,3,25,171,11,176,85.43,968,5.9,2.5,133
2018,9,9,8,30,28.400000000000002,146,636,526,1,25,146,636,526,82.03,968,5.9,2.6,137
2018,9,9,9,0,29,151,690,618,7,25.400000000000002,256,443,556,80.77,968,5.9,2.6,142
2018,9,9,9,30,29.5,159,720,697,0,25.400000000000002,159,720,697,78.48,968,5.9,2.7,147
2018,9,9,10,0,29.900000000000002,156,755,764,0,25.700000000000003,156,755,764,78.05,968,6,2.7,152
2018,9,9,10,30,30.1,161,771,818,1,25.700000000000003,161,771,818,77.16,968,6,2.8000000000000003,156
2018,9,9,11,0,30.400000000000002,192,737,842,7,25.8,433,268,669,76.5,968,6,2.8000000000000003,160
2018,9,9,11,30,30.5,194,743,863,7,25.8,315,20,333,75.98,967,5.9,2.9000000000000004,163
2018,9,9,12,0,30.5,188,753,868,7,25.8,459,171,614,75.97,967,5.9,2.9000000000000004,165
2018,9,9,12,30,30.5,187,749,854,7,25.8,438,266,675,75.97,967,5.9,2.9000000000000004,167
2018,9,9,13,0,30.5,175,755,828,7,25.700000000000003,433,197,603,75.72,966,5.9,2.9000000000000004,168
2018,9,9,13,30,30.3,171,741,782,8,25.700000000000003,405,124,507,76.58,966,5.800000000000001,2.8000000000000003,169
2018,9,9,14,0,30.1,187,681,712,3,25.6,64,0,64,76.84,966,5.800000000000001,2.7,169
2018,9,9,14,30,29.900000000000002,180,652,639,7,25.6,289,39,316,77.73,966,5.7,2.5,169
2018,9,9,15,0,29.6,161,631,557,6,25.400000000000002,89,0,89,78.19,966,5.6000000000000005,2.3000000000000003,168
2018,9,9,15,30,29.3,149,580,462,8,25.400000000000002,23,0,23,79.55,966,5.6000000000000005,2.1,168
2018,9,9,16,0,28.900000000000002,128,527,363,8,25.400000000000002,17,0,17,81.43,966,5.5,1.8,168
2018,9,9,16,30,28.400000000000002,109,436,258,4,25.400000000000002,21,0,21,83.82000000000001,966,5.5,1.5,164
2018,9,9,17,0,27.900000000000002,84,305,155,8,25.1,26,0,26,84.97,966,5.4,1.2000000000000002,160
2018,9,9,17,30,27.200000000000003,47,141,64,6,25.1,14,0,14,88.51,966,5.4,0.9,156
2018,9,9,18,0,26.6,0,0,0,8,25.200000000000003,0,0,0,92.29,966,5.300000000000001,0.6000000000000001,151
2018,9,9,18,30,26.400000000000002,0,0,0,8,25.3,0,0,0,93.47,967,5.300000000000001,0.6000000000000001,140
2018,9,9,19,0,26.200000000000003,0,0,0,8,25,0,0,0,92.87,967,5.2,0.5,130
2018,9,9,19,30,26,0,0,0,0,25,0,0,0,93.97,967,5.2,0.5,121
2018,9,9,20,0,25.8,0,0,0,0,24.700000000000003,0,0,0,93.46000000000001,967,5.2,0.5,112
2018,9,9,20,30,25.6,0,0,0,0,24.700000000000003,0,0,0,94.67,968,5.2,0.5,108
2018,9,9,21,0,25.400000000000002,0,0,0,0,24.400000000000002,0,0,0,94.38,968,5.2,0.5,104
2018,9,9,21,30,25.200000000000003,0,0,0,0,24.400000000000002,0,0,0,95.51,968,5.2,0.5,102
2018,9,9,22,0,25.1,0,0,0,0,24.200000000000003,0,0,0,94.67,968,5.2,0.6000000000000001,100
2018,9,9,22,30,24.900000000000002,0,0,0,0,24.200000000000003,0,0,0,95.8,968,5.2,0.6000000000000001,99
2018,9,9,23,0,24.700000000000003,0,0,0,0,23.900000000000002,0,0,0,95.5,968,5.2,0.6000000000000001,98
2018,9,9,23,30,24.6,0,0,0,3,23.900000000000002,0,0,0,95.98,967,5.2,0.6000000000000001,97
2018,9,10,0,0,24.400000000000002,0,0,0,3,23.700000000000003,0,0,0,95.77,967,5.2,0.7000000000000001,96
2018,9,10,0,30,24.3,0,0,0,4,23.700000000000003,0,0,0,96.34,967,5.2,0.7000000000000001,95
2018,9,10,1,0,24.200000000000003,0,0,0,4,23.5,0,0,0,95.78,967,5.2,0.7000000000000001,94
2018,9,10,1,30,24.200000000000003,0,0,0,4,23.5,0,0,0,95.78,967,5.2,0.7000000000000001,94
2018,9,10,2,0,24.1,0,0,0,3,23.3,0,0,0,95.49,967,5.2,0.7000000000000001,94
2018,9,10,2,30,24,0,0,0,3,23.3,0,0,0,96.06,967,5.2,0.7000000000000001,96
2018,9,10,3,0,24,0,0,0,1,23.200000000000003,0,0,0,95.4,967,5.300000000000001,0.7000000000000001,97
2018,9,10,3,30,23.900000000000002,0,0,0,3,23.200000000000003,0,0,0,95.98,967,5.300000000000001,0.7000000000000001,98
2018,9,10,4,0,23.900000000000002,0,0,0,3,23.1,0,0,0,95.29,967,5.300000000000001,0.6000000000000001,100
